,0
0,3.6979887092931945
1,3.3371019131776904
2,3.2606723390218417
3,3.149592690908356
4,3.048978131955323
5,2.855244880528966
6,2.7834686280693988
7,2.699341079433397
8,2.664816660357389
9,2.559448532249751
10,2.513456762756867
11,2.4291677180183644
12,2.4098145255153303
13,2.4400647920291587
14,2.4450292387732726
15,2.471743704987648
16,2.51099842757231
17,2.4886075213330723
18,2.5039856549202124
19,2.51355663758957
20,2.5176992495593082
21,2.575988896522254
22,2.584313601692666
23,2.625173703400426
24,2.6366598309924005
25,2.6378855216798565
26,2.6183910906673056
27,2.6043392776621697
28,2.547277094871555
29,2.4660694880003224
30,2.3759631940371593
31,2.281814298203937
32,2.227327638478928
33,2.144707606899567
34,2.06839086333302
35,2.0136853183353938
36,1.938433212929611
37,1.8749088826130107
38,1.820847141693212
39,1.7638330154205972
40,1.723962254408684
41,1.665284461424891
42,1.6619978232155317
43,1.63612045146101
44,1.61692487393858
45,1.611321628073091
46,1.5918962906053966
47,1.569378000479614
48,1.5424549747998493
49,1.5147453078367428
50,1.4914718426603004
51,1.4461691034996906
52,1.417081141410837
53,1.3815755603957802
54,1.3558653077000833
55,1.323820398167629
56,1.294179196518295
57,1.2446300767436578
58,1.202663951697934
59,1.172268996528062
60,1.1557223711851332
61,1.1426035465048408
62,1.119051253346024
63,1.114961995614805
64,1.1030659915048475
65,1.0935760701906594
66,1.0872366620196168
67,1.0935780588520934
68,1.1000847166828798
69,1.115771399862426
70,1.1443524877289126
71,1.158619741411905
72,1.1683654713413292
73,1.1875190605467232
74,1.2159696707110876
75,1.2379516841141607
76,1.2710947601264815
77,1.3017882451089844
78,1.3117105083019112
79,1.3257204243805245
80,1.3221181572269947
81,1.3068293678465324
82,1.2842300655310697
83,1.2802939495638181
84,1.2610527701969478
85,1.2465632344062714
86,1.223777075596954
87,1.2084503187285656
88,1.1876724161068934
89,1.1798363374876386
90,1.1706981567487742
91,1.1653157729348242
92,1.1763332131847783
93,1.1693876739506373
94,1.1660873225942148
95,1.1601113371463123
96,1.1590911466785483
97,1.1716147316227121
