,0
0,2.0789164442685433
1,2.0839490833313903
2,2.0824306974342717
3,2.081704572410672
4,2.0756551950995346
5,2.0765599907681462
6,2.0739634885124234
7,2.068913900642656
8,2.065799148331279
9,2.066920990462677
10,2.068176556577038
11,2.067529188597595
12,2.067832682169235
13,2.0668208574658946
14,2.0627589449524137
15,2.0613977587709087
16,2.059768698304063
17,2.0591819436346372
18,2.0615477688121526
19,2.062004526994497
20,2.063425743876863
21,2.063811127838066
22,2.063801929799134
23,2.0658541525408514
24,2.0631405604032627
25,2.06057948911131
26,2.060372069569388
27,2.058302380021554
28,2.058000672103812
29,2.0598624941583683
30,2.057875326108314
31,2.0588448136602437
32,2.0601816543010387
33,2.061168878203769
34,2.0600413440020926
35,2.058071629586266
36,2.0563602593986596
37,2.057977885075735
38,2.0590271146357764
39,2.05765652999753
40,2.0547327137778564
41,2.054027270926305
42,2.0530205442364395
43,2.0514405107161027
44,2.0508918568387653
45,2.0502529846193998
46,2.0507100216233622
47,2.0504527105323773
48,2.0506851684188643
49,2.0506100168169907
50,2.0500923251534084
51,2.0501482529011463
52,2.0492631941940416
53,2.0480207461440396
54,2.046003924616591
55,2.043481672403491
56,2.042369567098368
57,2.0416612682008153
58,2.040357939976938
59,2.039541888030696
60,2.03897700602671
61,2.03748992027349
62,2.035660436483889
63,2.034874565380761
64,2.0352323362058646
65,2.0354323030513832
66,2.0347310720941336
67,2.033462630791023
68,2.0321752299853117
69,2.030507143503643
70,2.029269798729908
71,2.0288206813898393
72,2.0284724638196128
73,2.0286097424876655
74,2.028734140584929
75,2.029152191932984
76,2.0298974183962337
77,2.028571227846138
78,2.02937672708559
79,2.0305457747706215
80,2.0309326784004984
81,2.031635183653502
82,2.0325281687981986
83,2.033214894986594
84,2.034382296574661
85,2.034753786899168
86,2.0353744048634645
87,2.035811281476784
88,2.0364759063328837
89,2.0369646577410894
90,2.0374364421568916
91,2.0382394066974374
92,2.038585339260168
93,2.0391208646437233
94,2.0393405098500144
95,2.0392443168187047
96,2.039239085181986
97,2.0393901656504703
98,2.0397141180537144
99,2.0398304323760836
100,2.03979230249941
101,2.0398671506295383
102,2.0398239171060184
103,2.0398061662602074
104,2.0399747540991253
105,2.039841548842955
106,2.039921817208567
107,2.0398651013805873
108,2.039797458897371
109,2.039930379222098
110,2.0398359472033327
111,2.0398823024563097
112,2.0399103503934226
113,2.0398862183232676
114,2.0399715469516506
115,2.040006345373264
116,2.03982995737456
117,2.0399582414016333
118,2.039903231733376
119,2.03995992327105
120,2.0398962126752367
121,2.0399474245003133
122,2.0400288369433435
123,2.0399683947965817
124,2.039907617393005
125,2.0399983177546592
126,2.04008891751433
127,2.0399443180823544
128,2.0400767688122765
129,2.0400174878317134
130,2.040045363944239
131,2.0399558088764285
132,2.039881908256648
133,2.039853732173222
134,2.040131225306757
135,2.039907081369734
136,2.040006771653036
137,2.0399420515122157
138,2.0398912813280097
139,2.0399515130112302
140,2.0397830603692957
141,2.039718292867815
142,2.0399904004941227
143,2.0398234422372292
144,2.0398737040492385
145,2.0398407054122023
146,2.039781058456926
147,2.0398382242736512
148,2.0396639143783073
149,2.039569227909145
150,2.0395714749068463
151,2.039564076010426
152,2.0397289357115733
153,2.0396056194988548
154,2.039713707942489
155,2.0396929309609373
156,2.039557684630152
157,2.0395279778770803
158,2.0394594029994835
159,2.0394055611796653
160,2.0394221395801675
161,2.0393161087660627
162,2.0391817471081963
163,2.0392448671368175
164,2.0392937905285873
165,2.039184947009827
166,2.039333929937202
167,2.0392047044155728
168,2.039185283974251
169,2.0392976058549475
170,2.0392473110348215
171,2.039368360502641
172,2.0393581303390365
173,2.03943941118838
174,2.039526922465493
175,2.0396186578459345
176,2.0395495068143568
177,2.0397273124078743
178,2.039680461131793
179,2.039847331140433
180,2.0394746834618043
181,2.0398477634989463
182,2.039895231849876
183,2.03983980362817
184,2.0398064692359523
185,2.0397826980328073
186,2.0397260058837703
187,2.0397342358187553
188,2.0397897588935745
189,2.039872572559199
190,2.0399476703747355
191,2.0399904151890773
192,2.039776143380459
193,2.0399281440994654
194,2.039773346643378
195,2.040279471388424
196,2.0400455089575105
197,2.0403356779808024
198,2.040206648641701
199,2.0403405982187452
200,2.0401518326096886
201,2.0403410581070367
202,2.0404640504399096
203,2.04049677612827
204,2.0405328405120575
205,2.040303533129355
206,2.040527406070589
207,2.040393756743001
208,2.0405032536859053
209,2.040446567383219
210,2.040249521377968
211,2.040489107083748
212,2.040745222248907
213,2.040912632760869
214,2.0412063499524815
215,2.0413124297177676
216,2.041435772063521
217,2.041600706183053
218,2.0412820628116055
219,2.0414473399651256
220,2.0414223565177254
221,2.0414489960622366
222,2.0411035384480827
223,2.0412083284599323
224,2.0409130772339155
225,2.0408519403445102
226,2.040551180479444
227,2.0403376298132447
228,2.0402388969413905
229,2.0401934890012656
230,2.040002681268855
231,2.039812314418889
232,2.0394963756725977
233,2.039319583783281
234,2.039204662682812
235,2.039043172177851
236,2.0390232492748255
237,2.0390594777985576
238,2.0389832610792964
239,2.038973394924059
240,2.0387070636081837
241,2.0388660161505587
242,2.0388818062904766
243,2.0388509262104555
244,2.0391152974792233
245,2.0389912170123194
246,2.038954863858938
247,2.038798322005269
248,2.0389560702571186
249,2.0390203091268115
250,2.039199028807171
251,2.0391952510587608
252,2.039329284675209
253,2.039173127881827
254,2.0391070281537838
255,2.0393560720041957
256,2.039395590834773
257,2.039430683196127
258,2.039483928385306
259,2.039599112649942
260,2.039421489326089
261,2.039693184296937
262,2.039625507139484
263,2.0398663874295764
264,2.0398699479470324
265,2.0399456362756516
266,2.0401698764572314
267,2.0401607666518986
268,2.040207365382762
269,2.040103068584477
270,2.040153912184722
271,2.039940905088265
272,2.040257143595053
273,2.0400999594966374
274,2.040113479754231
275,2.0400887291140832
276,2.0401131785644857
277,2.040069137580712
278,2.0400908287230983
279,2.039930601560279
280,2.0400652754661595
281,2.0399015602249504
282,2.0399210131989536
283,2.0399818633528457
284,2.0399086191345206
285,2.0399211623704723
286,2.039865728564717
287,2.03994514403936
288,2.039884666896456
289,2.0398729698720146
290,2.039718031962302
291,2.0397681518900233
292,2.039740324611907
293,2.039665031709433
294,2.0397823795128804
295,2.0397331692482004
296,2.0397466912255378
297,2.039738852342719
298,2.039582614563573
299,2.03946738044562
300,2.039611798475663
301,2.039719053952311
302,2.0397799193426294
303,2.0397690814766567
304,2.0397746536446455
305,2.039820925096101
306,2.0395019953656535
307,2.039625001471784
308,2.039582159350046
309,2.0395246750288085
310,2.039701316297203
311,2.039670052694786
312,2.0395369031347115
313,2.039708393129404
314,2.0394745348826895
315,2.039564375546783
316,2.039690622463166
317,2.039566258494894
318,2.0395751587646087
319,2.0397188599303395
320,2.039757717760379
321,2.0396538794756442
322,2.039667856018893
323,2.0397235710888992
324,2.039658043047122
325,2.0397983288087134
326,2.0397932773224907
327,2.039800831951837
328,2.0398060170562613
329,2.0398825716969475
330,2.0397631591978937
331,2.0397858299343854
332,2.0397972235109356
333,2.0397232642849152
334,2.039868183076864
335,2.0398600362382933
336,2.03973632031895
337,2.039806285432309
338,2.0398579151794607
339,2.0396805148589325
340,2.03982117811714
341,2.039675570444032
342,2.039730918378126
343,2.039702838473728
344,2.039836470043689
345,2.039728437672606
346,2.039709807960142
347,2.0396942786984176
348,2.039593200943585
349,2.03973680169772
350,2.0397960586651984
351,2.039683997319879
352,2.039733651186025
353,2.0397129592433103
354,2.0397780638493246
355,2.0398254172352543
356,2.0398987237906407
357,2.0397831096231287
358,2.03998171389617
359,2.0397591039327936
360,2.039889680784278
361,2.0399059445221943
362,2.039874977699692
363,2.0398670925418934
364,2.0398589723344314
365,2.0398291568449483
366,2.0398468967552454
367,2.039791890361372
368,2.039895173905435
369,2.039897825601784
370,2.039680347532047
371,2.03971978026144
372,2.039831360593937
373,2.0398900126106354
374,2.03973893118426
375,2.0398638465674304
376,2.0397391081920304
377,2.0397603473199224
378,2.039798132554492
379,2.039795429039434
380,2.0397668973178003
381,2.039778136128338
382,2.0396700323870185
383,2.039698011919877
384,2.0397315388047565
385,2.0397924935687843
386,2.0397428103638275
387,2.039680253863462
388,2.03977527541987
389,2.0398233054110544
390,2.039682192532657
391,2.0398215942553577
392,2.0396961447362396
393,2.039778629473706
394,2.0396380774387266
395,2.0395788871331506
396,2.03954170629803
397,2.039592005087145
398,2.039754892328438
399,2.03961158969522
400,2.0397174355954726
401,2.03966558188547
402,2.0397598363909246
403,2.039776382324955
404,2.0395397257047385
405,2.0397550582625503
406,2.0396644996267925
407,2.0396957836737877
408,2.039825328019169
409,2.039593992291232
410,2.03984555903471
411,2.0398138832885953
412,2.039789816078366
413,2.0397945788632255
414,2.039787184578623
415,2.0398768791776853
416,2.039831493411196
417,2.039867689881478
418,2.039816699658322
419,2.039880609851815
420,2.039713349721963
421,2.0398369740795887
422,2.039953158107837
423,2.03981856779986
424,2.039928263316143
425,2.039933577180533
426,2.0399581610878226
427,2.0399653311001247
428,2.0401042750950045
429,2.0399310175138483
430,2.0398756369462294
431,2.039984143527556
432,2.0398139355220706
433,2.0398890104208856
